drug,Blood and lymphatic system disorders,Cardiac disorders,"Congenital, familial and genetic disorders",Ear and labyrinth disorders,Endocrine disorders,Eye disorders,Gastrointestinal disorders,General disorders and administration site conditions,Hepatobiliary disorders,Immune system disorders,Infections and infestations,"Injury, poisoning and procedural complications",Investigations,Metabolism and nutrition disorders,Musculoskeletal and connective tissue disorders,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",Nervous system disorders,"Pregnancy, puerperium and perinatal conditions",Product issues,Psychiatric disorders,Renal and urinary disorders,Reproductive system and breast disorders,"Respiratory, thoracic and mediastinal disorders",Skin and subcutaneous tissue disorders,Social circumstances,Surgical and medical procedures,Vascular disorders
uridine triphosphate,0.018691588785046728,0.009345794392523364,0.028037383177570093,0.037383177570093455,0.0,0.0,0.09345794392523364,0.1308411214953271,0.04672897196261682,0.009345794392523364,0.018691588785046728,0.018691588785046728,0.018691588785046728,0.009345794392523364,0.04672897196261682,0.018691588785046728,0.09345794392523364,0.0,0.0,0.018691588785046728,0.009345794392523364,0.009345794392523364,0.018691588785046728,0.34579439252336447,0.0,0.0,0.0
ursodiol,0.02877555070450486,0.017860686644175432,0.0033736852550109147,0.002976781107362572,0.002579876959714229,0.011907124429450288,0.22623536415955547,0.09962294105973407,0.04286564794602104,0.010121055765032744,0.023417344711252234,0.04485016868426275,0.05318515578487795,0.025203413375669777,0.025401865449493948,0.00813653502679103,0.07342726731494344,0.016868426275054575,0.007342726731494344,0.025203413375669777,0.01865449493947212,0.005159753919428458,0.03135542766421909,0.1788053185155785,0.0007938082952966859,0.0045643976979559435,0.011311768207977774
valethamate,0.030612244897959183,0.11224489795918367,0.0,0.0,0.0,0.01020408163265306,0.1326530612244898,0.09183673469387756,0.02040816326530612,0.01020408163265306,0.08163265306122448,0.05102040816326531,0.04081632653061224,0.030612244897959183,0.04081632653061224,0.0,0.061224489795918366,0.01020408163265306,0.0,0.05102040816326531,0.02040816326530612,0.0,0.08163265306122448,0.09183673469387756,0.01020408163265306,0.0,0.02040816326530612
valpromide,0.09830866807610994,0.01849894291754757,0.014799154334038054,0.006871035940803382,0.011099365750528542,0.016913319238900635,0.06659619450317125,0.07029598308668077,0.0554968287526427,0.0021141649048625794,0.004228329809725159,0.049682875264270614,0.08350951374207188,0.05391120507399577,0.024841437632135307,0.0015856236786469344,0.18657505285412262,0.005285412262156448,0.0010570824524312897,0.0708245243128964,0.016913319238900635,0.011627906976744186,0.03171247357293869,0.06448202959830866,0.0010570824524312897,0.0021141649048625794,0.02959830866807611
valrubicin,0.0,0.0031545741324921135,0.0,0.0031545741324921135,0.0,0.015772870662460567,0.07255520504731862,0.1829652996845426,0.0,0.0031545741324921135,0.04416403785488959,0.17034700315457413,0.03470031545741325,0.00946372239747634,0.025236593059936908,0.022082018927444796,0.0946372239747634,0.0,0.00946372239747634,0.022082018927444796,0.1640378548895899,0.012618296529968454,0.006309148264984227,0.0473186119873817,0.0031545741324921135,0.03785488958990536,0.015772870662460567
vandetanib,0.025917065390749602,0.023524720893141945,0.0011961722488038277,0.003189792663476874,0.0027910685805422647,0.025518341307814992,0.1283891547049442,0.12440191387559808,0.007974481658692184,0.0027910685805422647,0.045454545454545456,0.03349282296650718,0.11762360446570973,0.041068580542264754,0.0430622009569378,0.029505582137161084,0.06818181818181818,0.0007974481658692185,0.0007974481658692185,0.022328548644338118,0.0215311004784689,0.00518341307814992,0.0645933014354067,0.11084529505582137,0.0023923444976076554,0.0027910685805422647,0.044657097288676235
vasopressin,0.01068566340160285,0.09528049866429207,0.0008904719501335708,0.0,0.018699910952804988,0.01157613535173642,0.06678539626001781,0.1709706144256456,0.007123775601068566,0.016028495102404273,0.03829029385574354,0.07747105966162066,0.04452359750667854,0.06411398040961709,0.016028495102404273,0.0017809439002671415,0.08459483526268922,0.008014247551202136,0.009795191451469279,0.016028495102404273,0.034728406055209264,0.003561887800534283,0.04541406945681211,0.048975957257346395,0.0,0.005342831700801425,0.10329474621549421
vemurafenib,0.015817223198594025,0.016592577276956476,0.0005169027189083015,0.002842964953995658,0.0023777525069781868,0.03261656156311382,0.09438643647265585,0.17218029566835522,0.015817223198594025,0.005634239636100486,0.03209965884420552,0.039801509355939214,0.0572728212550398,0.03794065956786933,0.07195285847203556,0.08037837279024088,0.0567559185361315,0.00031014163134498085,0.00036183190323581103,0.012560736069471725,0.018039904889899722,0.0027395844102139975,0.02403597642923602,0.18629173989455183,0.002119301147524036,0.003980150935593921,0.014576656673214101
venetoclax,0.07749592739120316,0.02179815375067877,0.0007757350089209526,0.0031029400356838103,0.000620588007136762,0.0037235280428205724,0.0622139477154604,0.19214956170971995,0.006904041579396478,0.005352571561554573,0.0967341556124428,0.1308664960049647,0.08913195252501746,0.03987277945853696,0.021720580249786674,0.06935070979753316,0.03358932588627725,0.0,0.000620588007136762,0.012722054146303622,0.018462493212318673,0.0018617640214102862,0.04072608796835001,0.018927934217671243,0.0015514700178419051,0.03320145838181677,0.016523155690016292
vernakalant,0.0,0.39285714285714285,0.0,0.0,0.0,0.0,0.05714285714285714,0.1,0.0,0.02857142857142857,0.014285714285714285,0.02857142857142857,0.04285714285714286,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.007142857142857143,0.0,0.0,0.08571428571428572,0.04285714285714286,0.0,0.014285714285714285,0.11428571428571428
vesnarinone,0.5333333333333333,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vidarabine,0.011124354390147001,0.03535955502582439,0.0,0.003972983710766786,0.0003972983710766786,0.014700039729837107,0.12117600317838696,0.14938418752483115,0.001986491855383393,0.030194676201827572,0.006754072308303536,0.003972983710766786,0.010727056019070322,0.004767580452920143,0.010329757647993643,0.0007945967421533572,0.08343265792610251,0.0,0.0,0.026618990862137464,0.0055621771950735005,0.0003972983710766786,0.029797377830750895,0.41199841080651567,0.0,0.0011918951132300357,0.03535955502582439
vilanterol,0.0,0.07547169811320754,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.11320754716981132,0.03773584905660377,0.0,0.0,0.09433962264150944,0.07547169811320754,0.018867924528301886,0.018867924528301886,0.05660377358490566,0.018867924528301886,0.07547169811320754,0.0,0.0,0.03773584905660377,0.03773584905660377,0.0,0.1320754716981132,0.07547169811320754,0.0,0.018867924528301886,0.018867924528301886
vilazodone,0.001898168825368468,0.01898168825368468,0.0,0.00949084412684234,0.0008932559178204555,0.018088432335864227,0.13320678874497544,0.12572577043322913,0.001786511835640911,0.006029477445288075,0.006699419383653417,0.09624832514515409,0.047119249665029034,0.017641804376953996,0.03829834747655203,0.0013398838767306833,0.16022778025904422,0.00044662795891022776,0.0013398838767306833,0.21002679767753463,0.006811076373380974,0.012505582849486378,0.016748548459133542,0.0505806163465833,0.005024564537740062,0.002344796784278696,0.010495757034390353
vildagliptin,0.006327716871459054,0.037451254506658815,0.0013244058568170113,0.005297623427268045,0.004193951879920535,0.022588477669045693,0.09013317636671327,0.10065484511809286,0.02501655507321021,0.0038260613641380326,0.03325730262673828,0.027665366786844236,0.2000588624825252,0.07872857037745568,0.04848796998013391,0.02479582076374071,0.07504966521963063,0.0007357810315650063,0.00014715620631300125,0.01883599440806416,0.03767198881612832,0.00353174895151203,0.03259509969832978,0.09601942461923331,0.0,0.00117724965050401,0.024427930247958207
viloxazine,0.04152823920265781,0.029900332225913623,0.0033222591362126247,0.014950166112956811,0.0033222591362126247,0.009966777408637873,0.1362126245847176,0.06312292358803986,0.08803986710963455,0.0016611295681063123,0.0,0.009966777408637873,0.06312292358803986,0.026578073089700997,0.008305647840531562,0.0,0.19269102990033224,0.0016611295681063123,0.0,0.11627906976744186,0.03156146179401993,0.013289036544850499,0.0049833887043189366,0.09800664451827243,0.0,0.0,0.04152823920265781
vinburnine,0.10191082802547771,0.01910828025477707,0.006369426751592357,0.01910828025477707,0.0,0.012738853503184714,0.1910828025477707,0.08280254777070063,0.03184713375796178,0.0,0.012738853503184714,0.01910828025477707,0.07006369426751592,0.01910828025477707,0.05732484076433121,0.0,0.08280254777070063,0.0,0.0,0.044585987261146494,0.006369426751592357,0.0,0.03184713375796178,0.15286624203821655,0.0,0.0,0.03821656050955414
vincamine,0.016666666666666666,0.08888888888888889,0.0,0.022222222222222223,0.005555555555555556,0.016666666666666666,0.2111111111111111,0.10555555555555556,0.016666666666666666,0.022222222222222223,0.0,0.0,0.03888888888888889,0.016666666666666666,0.005555555555555556,0.0,0.23333333333333334,0.0,0.0,0.044444444444444446,0.005555555555555556,0.0,0.027777777777777776,0.09444444444444444,0.0,0.0,0.027777777777777776
vindesine,0.3263034563561804,0.02460456942003515,0.0,0.0046865846514352666,0.0035149384885764497,0.0035149384885764497,0.09197422378441711,0.09373169302870533,0.026947861745752782,0.0035149384885764497,0.06619800820152313,0.004100761570005858,0.07439953134153486,0.011716461628588167,0.013473930872876391,0.026947861745752782,0.08201523140011717,0.0005858230814294083,0.0,0.006444053895723492,0.013473930872876391,0.0023432923257176333,0.05213825424721734,0.04745166959578207,0.0,0.0011716461628588166,0.018746338605741066
vinflunine,0.19444444444444445,0.019157088122605363,0.0009578544061302681,0.0,0.0019157088122605363,0.0038314176245210726,0.15804597701149425,0.1724137931034483,0.01053639846743295,0.0038314176245210726,0.06609195402298851,0.009578544061302681,0.04789272030651341,0.05459770114942529,0.03735632183908046,0.03639846743295019,0.045019157088122604,0.0,0.0,0.01053639846743295,0.022030651340996167,0.0019157088122605363,0.034482758620689655,0.03735632183908046,0.0,0.0028735632183908046,0.028735632183908046
vinpocetine,0.002398081534772182,0.11217692512656541,0.0002664535038635758,0.012789768185451638,0.0002664535038635758,0.015720756727950973,0.08286703970157208,0.28883559818811616,0.009325872635225153,0.032773780975219824,0.0010658140154543032,0.004796163069544364,0.02478017585931255,0.0037303490540900614,0.013589128697042365,0.0,0.1334932054356515,0.0,0.0002664535038635758,0.026378896882494004,0.004796163069544364,0.0007993605115907274,0.0650146549427125,0.10977884359179323,0.0002664535038635758,0.0,0.05382360778044231
viomycin,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.09090909090909091
vismodegib,0.009061186361513311,0.008407286314806165,0.000560485754320411,0.004203643157403083,0.0006539000467071462,0.007379729098552079,0.10761326482951891,0.14497898178421298,0.009621672115833722,0.0024287716020551142,0.02475478748248482,0.025035030359645025,0.08201774871555348,0.06156001868285848,0.1524521251751518,0.031293787949556284,0.1460999532928538,0.0009341429238673517,0.0007473143390938813,0.02027090144792153,0.009248014946286782,0.0035497431106959365,0.01802895843063989,0.111816907986922,0.001120971508640822,0.004390471742176553,0.011770200840728632
voglibose,0.012163892445582587,0.011523687580025609,0.0006402048655569782,0.0012804097311139564,0.0019206145966709346,0.01088348271446863,0.38412291933418696,0.06017925736235595,0.0499359795134443,0.0038412291933418692,0.024327784891165175,0.010243277848911651,0.05761843790012804,0.146606914212548,0.020486555697823303,0.0076824583866837385,0.07298335467349552,0.0,0.0,0.010243277848911651,0.023047375160051217,0.0038412291933418692,0.015364916773367477,0.06530089628681178,0.0,0.0019206145966709346,0.0038412291933418692
vonoprazan,0.0636672325976231,0.031409168081494056,0.001697792869269949,0.0008488964346349745,0.004244482173174873,0.003395585738539898,0.17572156196943972,0.06876061120543293,0.10780984719864177,0.028862478777589132,0.0500848896434635,0.012733446519524618,0.06706281833616298,0.029711375212224108,0.014431239388794566,0.05178268251273345,0.0365025466893039,0.0,0.0,0.003395585738539898,0.028862478777589132,0.001697792869269949,0.03310696095076401,0.16553480475382004,0.0008488964346349745,0.0025466893039049238,0.015280135823429542
vorapaxar,0.019230769230769232,0.04230769230769231,0.0,0.0,0.0,0.026923076923076925,0.1423076923076923,0.15384615384615385,0.0,0.0,0.019230769230769232,0.08846153846153847,0.06538461538461539,0.011538461538461539,0.03461538461538462,0.0038461538461538464,0.08846153846153847,0.0,0.0038461538461538464,0.023076923076923078,0.011538461538461539,0.007692307692307693,0.06538461538461539,0.06538461538461539,0.0,0.06538461538461539,0.06153846153846154
vortioxetine,0.0024412248580374676,0.014435068725786765,0.0006899113729236322,0.008438146791912116,0.0010614021121902032,0.020591200976489945,0.16382741601655787,0.14095420049885898,0.0027065753860850182,0.0045640290824178744,0.009128058164835749,0.06299421535848856,0.049408268322453965,0.024199968157936635,0.024465318685984186,0.0015390330626757947,0.13564718993790797,0.002547365069256488,0.001008332006580693,0.1655787295016717,0.006686833306798281,0.014328928514567744,0.015178050204319907,0.0981796953775938,0.005731571405827097,0.010720161333121052,0.01294910576872048
xipamide,0.020172910662824207,0.05763688760806916,0.004322766570605188,0.009365994236311239,0.002881844380403458,0.009365994236311239,0.10086455331412104,0.10518731988472622,0.009365994236311239,0.001440922190201729,0.01440922190201729,0.023054755043227664,0.03314121037463977,0.20965417867435157,0.030979827089337175,0.001440922190201729,0.11167146974063401,0.002161383285302594,0.0,0.03314121037463977,0.07132564841498559,0.012968299711815562,0.026657060518731988,0.06051873198847262,0.0,0.002881844380403458,0.045389048991354465
xylometazoline,0.002084574151280524,0.044073853484216795,0.0023823704586063135,0.009231685527099465,0.0005955926146515784,0.029481834425253126,0.04169148302561048,0.11524717093508041,0.0029779630732578916,0.015783204288266826,0.030970815961882073,0.0958904109589041,0.02054794520547945,0.004169148302561048,0.01042287075640262,0.002084574151280524,0.12030970815961882,0.00684931506849315,0.02025014889815366,0.14711137581893985,0.004169148302561048,0.0026801667659321023,0.17361524717093507,0.06521739130434782,0.008040500297796307,0.003871351995235259,0.02025014889815366
xylose,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0
yohimbine,0.0027548209366391185,0.11570247933884298,0.0,0.01652892561983471,0.0,0.011019283746556474,0.08264462809917356,0.15151515151515152,0.02203856749311295,0.005509641873278237,0.005509641873278237,0.02203856749311295,0.0440771349862259,0.013774104683195593,0.01928374655647383,0.0027548209366391185,0.12672176308539945,0.0,0.0,0.10743801652892562,0.013774104683195593,0.024793388429752067,0.03856749311294766,0.09366391184573003,0.0,0.0,0.07988980716253444
zalcitabine,0.055762081784386616,0.023048327137546468,0.009665427509293681,0.0037174721189591076,0.0,0.013382899628252789,0.12713754646840147,0.1100371747211896,0.04014869888475837,0.0052044609665427505,0.04386617100371747,0.011895910780669145,0.053531598513011154,0.05724907063197026,0.04014869888475837,0.015613382899628252,0.17323420074349444,0.017100371747211896,0.0,0.020817843866171002,0.016356877323420074,0.008921933085501859,0.01858736059479554,0.11747211895910781,0.001486988847583643,0.0037174721189591076,0.011895910780669145
zaltoprofen,0.00794912559618442,0.0042395336512983575,0.0,0.0021197668256491787,0.0,0.009009009009009009,0.320084790673026,0.1181770005299417,0.012188659247482777,0.017488076311605722,0.00688924218335983,0.003179650238473768,0.026497085320614733,0.016428192898781134,0.01483836777954425,0.0005299417064122947,0.12612612612612611,0.0,0.0,0.02755696873343932,0.025437201907790145,0.0042395336512983575,0.02066772655007949,0.22098569157392686,0.0,0.0005299417064122947,0.01483836777954425
zanamivir,0.025684931506849314,0.03538812785388128,0.0045662100456621,0.0045662100456621,0.0,0.016552511415525113,0.06506849315068493,0.1558219178082192,0.02054794520547945,0.0182648401826484,0.04965753424657534,0.03424657534246575,0.0365296803652968,0.013127853881278538,0.01598173515981735,0.0028538812785388126,0.13527397260273974,0.00684931506849315,0.007990867579908675,0.08732876712328767,0.023401826484018264,0.005136986301369863,0.1329908675799087,0.07534246575342465,0.0017123287671232876,0.0028538812785388126,0.02226027397260274
zofenopril,0.014588859416445624,0.03580901856763926,0.002652519893899204,0.015915119363395226,0.001326259946949602,0.011936339522546418,0.09283819628647215,0.13262599469496023,0.009283819628647215,0.003978779840848806,0.009283819628647215,0.014588859416445624,0.054376657824933686,0.027851458885941646,0.013262599469496022,0.001326259946949602,0.10875331564986737,0.0,0.011936339522546418,0.01989389920424403,0.013262599469496022,0.009283819628647215,0.1843501326259947,0.129973474801061,0.0,0.0,0.08090185676392574
zoledronic acid,0.017176890805856486,0.023773019055481612,0.0019459841962495578,0.006520310683537479,0.004574326487287921,0.019720991356797467,0.07297019527235354,0.17533233366468418,0.007598604956783987,0.006031708590972655,0.05351035330985797,0.055557427594224384,0.05484979697740636,0.030605024177379408,0.17975502501979682,0.03605546476168012,0.06862332148332856,0.00014321095816555187,0.0022492544606001383,0.02474179906660152,0.030874597745691033,0.006242312941216114,0.0340083904773137,0.031893922800869376,0.0073627280845113136,0.022989570872575943,0.02489343419877681
zomepirac,0.009445359692476661,0.03228995057660626,0.0008786381109280615,0.004722679846238331,0.0006589785831960461,0.012081274025260845,0.09873695771554092,0.12883031301482703,0.0060406370126304225,0.07413509060955518,0.010873146622734762,0.00021965952773201537,0.0069192751235584845,0.004942339373970346,0.008676551345414608,0.001098297638660077,0.09928610653487095,0.00010982976386600769,0.0,0.029324546952224053,0.028665568369028005,0.0019769357495881385,0.11751784733662822,0.23448654585392642,0.0,0.00010982976386600769,0.08797364085667216
